rated,turns,victory_status,Time,Increment,white_rating,black_rating,opening_name,opening_ply,winner
1,41,0,5,8,1542,1583,5,7,0
1,65,0,5,8,1190,1470,5,3,0
1,41,1,5,8,1768,1773,5,7,0
1,47,1,5,8,1844,1453,5,8,0
1,73,1,5,8,1502,1346,5,2,0
0,70,0,5,10,1278,1611,5,3,1
1,26,1,5,10,1279,1696,5,3,1
1,36,1,5,10,1226,1287,5,2,1
1,30,0,5,10,1517,1519,5,6,1
1,60,0,5,10,1628,1810,5,4,1
1,82,0,5,10,1338,1229,5,2,1
1,84,1,5,10,1207,1724,5,3,1
1,32,1,5,10,1533,1553,5,5,1
1,74,1,5,10,1771,1447,5,8,1
0,32,3,5,10,2173,2240,5,11,1
1,28,1,5,10,1533,1565,5,11,1
1,69,0,5,10,1399,1449,5,4,0
1,63,0,5,10,1474,1337,5,3,0
1,45,1,5,10,1454,1289,5,8,0
1,91,1,5,10,1650,1488,5,3,0
1,74,1,5,12,1744,1801,5,9,1
1,74,1,5,12,1744,1801,5,9,1
1,67,3,5,12,2028,1971,5,5,0
1,88,0,5,15,1764,1590,5,4,1
1,62,0,5,15,1859,1938,5,3,1
0,68,1,5,15,1433,2621,5,6,1
1,33,1,5,15,1828,1884,5,3,0
1,39,1,5,15,1114,1286,5,3,0
1,21,0,5,15,1500,1482,5,3,0
1,63,1,5,15,1569,1694,5,3,0
1,68,1,5,20,1883,1961,5,5,1
1,36,0,5,20,1570,1578,5,8,1
1,67,1,5,20,1876,1912,5,11,0
0,26,1,5,60,1500,1500,5,8,1
0,28,3,5,60,1500,1500,5,10,1
0,74,1,5,60,1670,2621,5,10,1
0,88,1,5,60,1802,1500,5,10,1
0,91,1,5,60,1500,1802,5,6,0
1,53,1,4,6,1689,1699,5,9,0
1,52,1,4,8,1992,1801,5,11,0
0,25,1,4,10,1550,1527,5,4,0
1,54,1,3,8,1316,1665,5,2,1
1,82,0,3,8,1762,1834,5,4,1
1,27,1,3,8,2228,1526,5,3,0
1,38,0,3,10,1671,1806,5,9,1
1,108,0,3,30,2106,1993,5,8,1
0,34,1,2,10,1466,1744,5,9,1
1,60,1,2,10,1974,1990,5,3,1
1,56,0,2,10,1522,1518,5,10,1
1,45,1,2,10,1612,1618,5,3,0
0,96,1,2,12,1885,1500,5,8,1
1,18,1,2,15,1728,1723,5,8,1
1,18,1,2,15,1728,1723,5,8,1
0,57,1,2,15,1856,1953,5,9,0
1,37,1,0,15,2013,1773,5,5,0
1,57,1,180,0,1530,1306,4,5,0
1,78,1,90,8,1627,1438,4,8,0
1,92,0,60,0,1690,1758,4,5,1
1,29,0,60,5,1670,1432,4,4,0
1,15,0,60,7,1720,1383,4,5,0
1,49,1,45,0,1716,1309,4,5,0
1,65,1,45,0,1611,1410,4,4,0
1,19,1,40,30,1735,1771,4,4,1
1,48,1,30,0,1351,1532,4,5,1
1,58,0,30,0,1419,1428,4,5,1
1,37,1,30,0,1547,1356,4,9,1
1,28,1,30,0,1549,1647,4,8,1
0,39,0,30,0,1370,1500,4,5,0
1,23,1,30,0,1553,1008,4,4,0
1,57,0,30,0,1290,1449,4,5,0
1,65,0,30,0,1509,1253,4,5,0
0,89,1,30,0,1592,1436,4,5,0
1,55,1,30,0,1700,1324,4,5,0
1,101,0,30,0,1638,1679,4,5,0
1,30,1,30,1,1324,1599,4,4,1
1,70,0,30,1,1338,1200,4,4,1
1,95,0,30,3,1523,1469,4,5,0
1,95,0,30,3,1523,1469,4,5,0
1,59,0,30,5,1368,1156,4,5,0
1,78,3,30,10,1676,1741,4,8,1
0,22,1,30,15,1389,1400,4,4,1
0,22,1,30,15,1389,1400,4,4,1
1,28,1,30,30,1295,2112,4,8,1
0,27,1,30,30,1681,1500,4,5,0
1,47,1,30,30,1730,1577,4,7,0
1,13,0,30,30,1711,1683,4,5,0
1,51,0,30,30,1623,1428,4,5,0
1,52,1,25,0,1224,1294,4,6,1
0,40,1,25,0,911,1226,4,5,1
1,38,1,25,0,1461,1559,4,5,1
1,145,0,25,0,1546,1532,4,5,0
1,95,0,25,0,1374,1347,4,4,0
0,65,3,25,0,1500,1411,4,4,0
1,99,1,25,0,1629,1566,4,5,0
0,15,1,25,1,1242,1491,4,7,0
1,13,0,25,3,1147,1108,4,5,0
0,82,1,25,3,1731,1811,4,5,0
0,65,1,25,4,1670,1659,4,7,0
1,118,1,25,10,1502,1695,4,5,0
1,102,1,25,10,1694,1430,4,8,0
0,17,1,25,15,1073,1231,4,5,0
1,27,1,25,25,1500,1571,4,7,0
1,88,1,21,0,1252,1427,4,6,1
1,66,1,20,0,1536,1460,4,5,1
1,23,1,20,0,1491,1283,4,5,1
1,116,0,20,0,1562,1554,4,4,1
1,40,1,20,0,1369,1062,4,4,1
0,34,0,20,0,1071,938,4,5,1
1,116,0,20,0,1562,1554,4,4,1
0,77,1,20,0,1424,1500,4,4,0
0,37,3,20,0,1645,1567,4,5,0
1,77,0,20,0,1462,1424,4,5,0
0,18,1,20,0,1510,1770,4,5,0
1,45,1,20,0,1880,1699,4,4,0
1,35,0,20,2,1385,1362,4,5,0
1,43,0,20,4,1500,1332,4,5,0
1,66,1,20,5,1712,1875,4,5,1
1,120,3,20,5,1538,1652,4,5,1
1,16,3,20,5,1993,1868,4,5,1
1,41,0,20,5,1361,1293,4,4,0
1,19,0,20,5,1587,1347,4,5,0
1,46,1,20,8,1848,1559,4,4,1
1,61,0,20,8,1478,1295,4,4,0
1,104,1,20,8,1501,1436,4,4,0
1,28,0,20,9,1199,1129,4,5,1
1,58,0,20,10,1791,1851,4,4,1
1,65,3,20,10,1602,1572,4,5,0
1,47,1,20,10,1998,1358,4,5,0
0,117,0,20,15,1987,1568,4,7,0
1,47,0,18,0,1250,1475,4,5,0
1,37,0,18,8,1073,1371,4,5,0
1,64,1,17,8,1759,1438,4,8,1
1,86,1,17,17,1693,1477,4,5,0
1,86,1,17,17,1693,1477,4,5,0
1,108,3,16,4,1472,1501,4,5,1
1,114,1,15,0,1255,1157,4,7,1
1,34,1,15,0,1482,1504,4,5,1
1,20,1,15,0,1128,1347,4,4,1
0,38,1,15,0,1866,1466,4,5,1
1,62,1,15,0,1190,1337,4,5,1
0,116,3,15,0,2045,1500,4,4,1
1,44,1,15,0,1443,1337,4,4,1
1,94,1,15,0,1381,1377,4,4,1
1,150,0,15,0,1823,2012,4,4,1
0,36,0,15,0,1260,1222,4,5,1
0,54,3,15,0,1500,1591,4,4,1
0,118,1,15,0,1748,2084,4,5,1
1,46,1,15,0,1705,1737,4,7,1
1,136,0,15,0,1499,1458,4,4,1
1,44,1,15,0,1562,1498,4,5,1
1,46,0,15,0,1622,1454,4,7,1
1,56,0,15,0,1611,1401,4,5,1
0,47,1,15,0,1588,1622,4,4,1
1,66,0,15,0,1458,1666,4,4,1
1,78,0,15,0,1481,1380,4,4,1
1,59,1,15,0,1627,1496,4,4,0
0,57,1,15,0,2264,1871,4,8,0
1,55,1,15,0,2264,1871,4,8,0
1,38,1,15,0,1098,1202,4,6,0
1,69,1,15,0,1468,1358,4,4,0
1,143,1,15,0,1391,1448,4,5,0
1,61,0,15,0,1347,1374,4,5,0
1,45,0,15,0,1424,1373,4,5,0
1,73,1,15,0,1847,1707,4,5,0
1,77,1,15,0,1938,1862,4,7,0
1,31,0,15,0,1862,1871,4,7,0
1,45,0,15,0,2011,1602,4,8,0
1,51,0,15,0,1960,1857,4,5,0
1,41,3,15,0,2152,1895,4,5,0
1,77,1,15,0,1892,1831,4,7,0
1,7,1,15,0,1554,1104,4,5,0
0,13,1,15,0,1658,1500,4,4,0
0,39,1,15,0,1311,1231,4,5,0
1,169,0,15,0,1868,1868,4,6,0
0,53,0,15,0,2170,1510,4,8,0
1,67,0,15,0,1755,1778,4,8,0
1,47,1,15,0,1517,1311,4,5,0
1,53,0,15,0,1555,1393,4,7,0
1,97,0,15,0,1609,1256,4,5,0
1,89,0,15,0,1680,1593,4,5,0
1,25,1,15,0,1516,1413,4,7,0
1,63,0,15,0,1628,1337,4,5,0
0,67,0,15,0,2270,1890,4,8,0
1,40,1,15,0,1629,1555,4,5,0
1,60,0,15,1,1688,1935,4,8,1
1,125,0,15,1,1630,1705,4,8,0
1,69,1,15,1,1582,1556,4,7,0
1,94,0,15,2,1730,1848,4,6,1
1,103,0,15,2,1377,1351,4,4,0
0,61,0,15,2,1500,1377,4,8,0
1,135,0,15,2,1719,1677,4,4,0
1,37,1,15,2,1718,1436,4,4,0
1,65,0,15,2,1532,1570,4,5,0
1,103,0,15,2,1377,1351,4,4,0
1,47,1,15,4,1359,1323,4,4,0
1,90,1,15,5,1723,1622,4,4,1
0,35,0,15,5,1500,1104,4,5,0
0,87,0,15,5,1481,1104,4,5,0
0,77,0,15,5,1408,1104,4,5,0
0,33,0,15,5,1555,1256,4,5,0
1,41,1,15,5,1293,1411,4,4,0
1,21,1,15,5,1581,1500,4,4,0
1,12,1,15,5,1571,1558,4,4,0
1,81,1,15,5,1511,1418,4,5,0
1,119,0,15,5,1501,1499,4,5,0
1,10,1,15,5,1531,1454,4,7,0
1,105,3,15,5,1568,1569,4,7,0
1,51,1,15,6,1441,1479,4,6,0
0,99,1,15,10,1722,1735,4,4,1
1,122,1,15,10,1303,1284,4,5,1
1,43,1,15,10,1524,1518,4,8,1
1,60,0,15,10,1274,1570,4,4,1
1,36,0,15,10,1106,1218,4,5,1
0,60,1,15,10,1500,1500,4,4,1
1,73,0,15,10,1333,1318,4,8,0
1,48,1,15,10,1730,1611,4,5,0
1,57,1,15,10,2035,1983,4,5,0
1,51,3,15,10,1710,1645,4,4,0
0,71,1,15,12,2006,1906,4,8,0
0,101,1,15,15,1094,1300,4,5,1
0,38,0,15,15,1293,1466,4,5,1
1,56,0,15,15,1126,1054,4,5,1
1,70,1,15,15,1651,1650,4,7,1
0,38,0,15,15,1293,1466,4,5,1
1,68,1,15,15,1657,1609,4,4,1
0,38,0,15,15,1293,1466,4,5,1
1,44,0,15,15,1242,1494,4,5,1
1,80,0,15,15,1766,1820,4,5,1
1,32,3,15,15,1323,1348,4,4,1
0,38,0,15,15,1293,1466,4,5,1
1,16,0,15,15,1003,1122,4,4,1
1,51,1,15,15,1350,1409,4,6,0
1,51,0,15,15,1185,1125,4,4,0
1,39,1,15,15,1889,1618,4,7,0
1,57,0,15,15,1543,1614,4,4,0
1,103,1,15,15,1490,1247,4,5,0
1,41,1,15,15,1697,1890,4,8,0
1,115,1,15,15,1500,1430,4,4,0
1,87,0,15,15,1627,1573,4,8,0
0,29,1,15,16,1855,1539,4,5,0
1,49,1,15,20,1552,1607,4,4,1
1,47,1,15,60,1806,1199,4,5,0
1,33,1,15,60,1697,1405,4,5,0
1,47,1,15,60,1806,1199,4,5,0
1,33,1,15,60,1697,1405,4,5,0
1,16,1,14,0,1689,1690,4,6,0
1,23,0,14,0,1629,1713,4,5,0
0,61,1,14,0,1835,1396,4,7,0
1,56,3,14,8,1707,2021,4,5,1
1,44,0,13,12,1587,1423,4,4,1
1,77,1,13,12,1418,1574,4,5,1
1,47,0,13,12,1470,1395,4,5,0
1,132,1,12,0,1623,1578,4,4,0
1,51,1,12,0,1657,1600,4,4,0
1,71,0,12,10,1451,1135,4,5,0
1,58,1,12,12,1943,1882,4,5,1
1,68,1,12,12,1423,1432,4,5,1
1,49,1,12,12,1424,1441,4,5,1
1,118,0,11,0,1620,1838,4,4,1
1,82,0,11,0,1631,1826,4,7,1
1,171,0,11,0,1666,1044,4,5,0
1,147,0,11,0,1810,1933,4,4,0
1,37,1,11,0,1681,1541,4,5,0
1,32,1,11,3,1231,1162,4,4,1
1,111,3,11,5,1583,1513,4,5,0
1,75,0,11,11,1420,1483,4,4,0
1,30,1,10,0,1414,1442,4,8,1
1,69,1,10,0,1846,1869,4,5,1
1,112,0,10,0,1281,1765,4,6,1
1,98,1,10,0,1633,1581,4,5,1
1,54,3,10,0,1263,1264,4,7,1
0,80,3,10,0,1474,1862,4,5,1
0,54,1,10,0,1862,1807,4,5,1
0,34,1,10,0,1862,1701,4,4,1
1,132,1,10,0,1901,1993,4,5,1
1,72,0,10,0,1230,1334,4,6,1
1,19,1,10,0,1257,1380,4,4,1
0,27,1,10,0,1501,1500,4,5,1
0,50,1,10,0,1501,1511,4,5,1
0,90,1,10,0,1501,1500,4,5,1
1,54,1,10,0,1787,1749,4,6,1
1,52,1,10,0,1361,1370,4,5,1
1,24,0,10,0,1278,1474,4,4,1
1,108,0,10,0,1532,1583,4,6,1
1,60,0,10,0,1577,1874,4,4,1
1,62,3,10,0,1438,1407,4,4,1
1,10,3,10,0,1358,1315,4,5,1
1,30,3,10,0,1319,1633,4,5,1
1,66,1,10,0,1412,1679,4,5,1
1,46,0,10,0,1525,1232,4,5,1
1,48,1,10,0,1510,1452,4,7,1
1,64,1,10,0,1634,1715,4,4,1
1,46,0,10,0,1333,1361,4,5,1
1,86,0,10,0,1513,1384,4,5,1
1,122,1,10,0,1550,1511,4,4,1
1,26,1,10,0,1203,1140,4,4,1
1,64,1,10,0,1459,1392,4,4,1
0,26,1,10,0,1896,1959,4,8,1
1,20,1,10,0,1970,1959,4,5,1
1,26,1,10,0,1955,1946,4,5,1
1,36,1,10,0,1023,1821,4,5,1
1,112,1,10,0,1574,1678,4,5,1
1,108,1,10,0,1539,1632,4,4,1
1,92,1,10,0,1582,1590,4,4,1
1,210,0,10,0,1600,1571,4,4,1
1,120,0,10,0,1584,1543,4,4,1
1,51,1,10,0,1461,1567,4,6,1
0,74,3,10,0,1491,1500,4,6,1
1,102,0,10,0,1331,1695,4,5,1
1,56,1,10,0,1560,1601,4,5,1
1,40,1,10,0,1497,1426,4,6,1
1,74,3,10,0,1518,1603,4,8,1
1,62,1,10,0,1985,1921,4,8,1
1,83,1,10,0,1409,1468,4,4,1
1,66,0,10,0,1277,1307,4,5,1
1,58,0,10,0,1094,1334,4,6,1
1,86,1,10,0,1370,1327,4,4,1
1,76,1,10,0,1680,1673,4,5,1
1,50,0,10,0,1699,1581,4,5,1
1,48,1,10,0,1439,1422,4,4,1
0,14,3,10,0,1434,1352,4,5,1
1,46,0,10,0,1197,1151,4,4,1
1,112,0,10,0,1281,1765,4,6,1
1,14,1,10,0,1166,1295,4,8,1
1,47,1,10,0,1150,1223,4,7,1
1,68,1,10,0,1550,1556,4,5,1
1,23,1,10,0,1553,1687,4,8,1
1,44,1,10,0,1214,1594,4,7,1
1,92,3,10,0,1662,1844,4,5,1
1,16,1,10,0,1430,1311,4,5,1
1,38,1,10,0,1537,1537,4,4,1
1,60,0,10,0,1578,1607,4,4,1
0,32,0,10,0,1164,1221,4,5,1
1,80,0,10,0,1863,1794,4,7,1
1,38,1,10,0,1353,1382,4,5,1
1,18,1,10,0,1347,1495,4,5,1
1,112,0,10,0,1281,1765,4,6,1
0,144,1,10,0,1536,1500,4,5,1
1,64,1,10,0,1459,1392,4,4,1
1,98,0,10,0,1263,1320,4,5,1
1,94,0,10,0,1214,1376,4,5,1
1,56,1,10,0,1346,1353,4,5,1
1,47,1,10,0,1364,1351,4,4,1
1,58,1,10,0,1379,1357,4,4,1
1,102,1,10,0,1511,1328,4,5,1
1,68,0,10,0,1349,1321,4,5,1
1,73,1,10,0,1508,1441,4,4,1
1,34,1,10,0,1392,1494,4,5,1
1,36,1,10,0,1434,1478,4,5,1
1,30,1,10,0,1531,1526,4,4,1
1,74,0,10,0,1417,1454,4,5,1
1,18,1,10,0,1347,1495,4,5,1
1,64,0,10,0,1424,1443,4,4,1
1,22,0,10,0,1462,1610,4,7,1
1,43,1,10,0,1724,1697,4,5,1
1,26,1,10,0,1623,1594,4,5,1
1,34,1,10,0,1733,1802,4,5,1
1,42,1,10,0,1704,1903,4,6,1
1,41,1,10,0,1775,1816,4,5,1
0,41,1,10,0,1772,1919,4,6,1
1,60,1,10,0,1159,1068,4,4,1
1,104,1,10,0,1924,1774,4,4,1
1,18,1,10,0,1422,1267,4,5,1
1,44,0,10,0,1479,1056,4,4,1
1,30,1,10,0,1509,1617,4,7,1
1,72,3,10,0,1323,1293,4,5,1
1,30,1,10,0,1510,1545,4,7,1
1,20,1,10,0,1448,1340,4,4,1
1,12,1,10,0,1214,1964,4,4,1
0,55,1,10,0,1252,1500,4,5,1
1,60,1,10,0,1189,1471,4,7,1
1,108,1,10,0,1539,1632,4,4,1
1,92,1,10,0,1582,1590,4,4,1
1,210,0,10,0,1600,1571,4,4,1
1,120,0,10,0,1584,1543,4,4,1
1,74,1,10,0,1596,1441,4,4,1
1,59,1,10,0,1586,1863,4,4,1
1,154,0,10,0,1628,1856,4,4,1
1,98,3,10,0,1490,1474,4,5,1
1,142,0,10,0,1504,1578,4,5,1
1,112,0,10,0,1281,1765,4,6,1
1,14,1,10,0,1166,1295,4,8,1
1,47,1,10,0,1150,1223,4,7,1
1,64,1,10,0,1124,1573,4,5,1
1,56,0,10,0,1751,1745,4,5,1
0,98,1,10,0,1500,1500,4,7,1
1,38,1,10,0,1561,1562,4,5,1
1,48,0,10,0,1480,1554,4,5,1
1,56,1,10,0,1570,1534,4,7,1
1,29,1,10,0,1525,1466,4,6,0
1,81,3,10,0,1726,1388,4,5,0
1,33,0,10,0,1534,1678,4,5,0
1,67,1,10,0,1372,1408,4,5,0
1,27,1,10,0,1154,974,4,5,0
1,89,3,10,0,1694,1825,4,5,0
1,67,1,10,0,1683,1717,4,5,0
1,29,1,10,0,2210,1805,4,7,0
1,27,0,10,0,1904,1544,4,5,0
1,41,0,10,0,1541,1690,4,7,0
0,12,1,10,0,1598,1862,4,5,0
1,89,1,10,0,1894,1506,4,5,0
0,57,1,10,0,1432,1916,4,5,0
1,87,0,10,0,1291,1262,4,4,0
0,87,1,10,0,1501,1500,4,4,0
0,73,3,10,0,1313,1078,4,4,0
0,125,0,10,0,1108,1017,4,5,0
0,39,1,10,0,2008,1017,4,7,0
1,129,3,10,0,1390,1423,4,5,0
1,57,1,10,0,1397,1327,4,7,0
1,57,0,10,0,1282,1492,4,4,0
1,41,3,10,0,1595,1223,4,6,0
1,95,3,10,0,1301,1616,4,4,0
1,71,3,10,0,1574,1561,4,6,0
1,99,0,10,0,1569,1298,4,5,0
1,93,3,10,0,1406,1338,4,5,0
1,13,0,10,0,1335,1355,4,5,0
1,23,0,10,0,1743,1320,4,5,0
1,41,1,10,0,1309,1213,4,5,0
1,55,3,10,0,1351,1357,4,4,0
1,35,1,10,0,1384,1380,4,5,0
1,27,0,10,0,1113,1122,4,5,0
0,55,1,10,0,1480,1161,4,7,0
1,94,1,10,0,1393,1404,4,4,0
1,45,0,10,0,1253,1620,4,6,0
1,109,0,10,0,1470,1499,4,5,0
1,31,0,10,0,1828,1500,4,7,0
1,21,0,10,0,1834,1930,4,4,0
1,57,1,10,0,1846,1947,4,5,0
1,115,0,10,0,1349,1306,4,4,0
0,37,0,10,0,1808,1410,4,6,0
1,85,1,10,0,1505,1617,4,6,0
1,95,0,10,0,1812,1691,4,5,0
1,41,1,10,0,1617,1343,4,5,0
1,23,1,10,0,1623,1566,4,5,0
1,99,0,10,0,1480,1432,4,6,0
1,23,0,10,0,1508,1509,4,4,0
1,69,3,10,0,1506,1605,4,4,0
0,73,3,10,0,1801,1500,4,5,0
1,53,0,10,0,1982,1644,4,5,0
1,81,1,10,0,1529,1528,4,5,0
1,89,0,10,0,1267,1307,4,5,0
1,61,0,10,0,1330,1278,4,4,0
1,79,1,10,0,1470,1521,4,6,0
1,67,0,10,0,1449,1529,4,5,0
1,81,0,10,0,2150,1774,4,5,0
1,101,1,10,0,1399,1386,4,4,0
1,51,1,10,0,1562,1714,4,5,0
1,79,0,10,0,1504,1387,4,5,0
1,101,0,10,0,1251,1166,4,5,0
1,27,1,10,0,1224,1289,4,5,0
1,69,1,10,0,2207,1634,4,7,0
1,27,1,10,0,1823,1600,4,5,0
1,57,0,10,0,1158,1155,4,7,0
1,53,1,10,0,1571,1521,4,8,0
1,22,1,10,0,1655,1540,4,5,0
1,51,0,10,0,1519,1539,4,6,0
1,95,1,10,0,1594,1594,4,7,0
1,83,0,10,0,2097,1826,4,7,0
1,67,1,10,0,1619,1614,4,7,0
1,71,0,10,0,1133,1161,4,4,0
1,75,3,10,0,1212,1169,4,5,0
1,137,0,10,0,1908,1898,4,8,0
1,47,0,10,0,1948,1397,4,5,0
1,89,3,10,0,1694,1825,4,5,0
1,67,1,10,0,1683,1717,4,5,0
1,61,0,10,0,1527,1513,4,4,0
1,105,3,10,0,1567,1522,4,4,0
1,41,0,10,0,1590,1641,4,5,0
0,58,1,10,0,1973,1522,4,5,0
1,89,3,10,0,1935,1968,4,9,0
1,43,0,10,0,1445,1445,4,5,0
1,41,0,10,0,1111,1236,4,5,0
1,57,0,10,0,1282,1492,4,4,0
1,39,1,10,0,1546,1600,4,5,0
1,55,0,10,0,1886,1223,4,5,0
1,27,1,10,0,1823,1600,4,5,0
0,59,1,10,0,1536,1500,4,6,0
1,43,1,10,0,1378,1370,4,5,0
1,27,1,10,0,1337,1376,4,5,0
1,61,1,10,0,1385,1377,4,5,0
1,43,1,10,0,1377,1373,4,5,0
1,21,1,10,0,1169,1343,4,5,0
1,48,1,10,0,1405,1586,4,5,0
1,47,0,10,0,1442,1452,4,4,0
0,13,0,10,0,1198,1500,4,5,0
1,77,1,10,0,1377,1174,4,5,0
1,11,1,10,0,1361,1192,4,5,0
1,145,0,10,0,1634,1841,4,6,0
1,51,0,10,0,1607,1590,4,7,0
1,57,0,10,0,1282,1492,4,4,0
1,53,0,10,0,1441,1459,4,5,0
1,115,0,10,0,1562,1479,4,5,0
0,17,0,10,0,1589,1255,4,5,0
0,15,1,10,0,1589,1337,4,5,0
1,69,1,10,0,1527,1648,4,6,0
1,209,1,10,0,1859,1585,4,5,0
1,17,1,10,0,1536,1534,4,5,0
1,37,1,10,0,1524,1536,4,5,0
1,67,1,10,0,1746,1565,4,5,0
1,167,0,10,0,1012,1164,4,4,0
1,63,1,10,0,1681,1614,4,4,0
1,63,1,10,0,1742,1506,4,5,0
1,51,3,10,0,1803,1658,4,5,0
1,99,0,10,0,1810,1728,4,7,0
1,62,1,10,0,2211,1878,4,6,0
1,45,3,10,0,1309,1419,4,4,0
1,33,0,10,0,1484,1088,4,4,0
1,155,0,10,0,1471,1314,4,6,0
1,25,1,10,0,1582,1634,4,4,0
1,89,1,10,0,1811,1728,4,8,0
1,26,1,10,0,1781,1791,4,5,0
1,79,0,10,0,1556,1391,4,8,0
1,67,0,10,0,1567,1317,4,7,0
1,81,1,10,0,1396,1439,4,4,0
1,25,0,10,0,1371,1384,4,4,0
1,23,1,10,0,1725,1537,4,5,0
1,57,0,10,0,1158,1155,4,7,0
1,53,0,10,0,1136,1307,4,4,0
1,29,0,10,0,1137,1050,4,5,0
1,95,1,10,0,1748,1614,4,5,0
1,65,1,10,0,1721,1695,4,5,0
0,5,1,10,0,1010,840,4,5,0
0,57,1,10,0,1500,1500,4,8,0
0,41,3,10,0,1500,1334,4,6,0
0,79,1,10,2,1342,1449,4,5,1
1,49,0,10,2,1378,1361,4,5,0
1,35,0,10,2,1308,1330,4,4,0
0,15,0,10,2,1218,1233,4,5,0
0,99,0,10,2,2030,1841,4,4,0
1,49,0,10,2,1378,1361,4,5,0
1,80,1,10,3,1436,1669,4,4,1
1,52,3,10,3,1169,1144,4,5,1
1,71,1,10,3,1457,1448,4,5,0
1,21,1,10,4,1440,1421,4,4,0
1,44,1,10,5,1549,1720,4,4,1
0,120,1,10,5,1265,1500,4,4,1
1,44,0,10,5,1117,898,4,6,1
0,78,1,10,5,1292,1500,4,6,1
1,38,1,10,5,1165,1731,4,5,1
0,60,1,10,5,1059,1500,4,4,1
0,120,1,10,5,1265,1500,4,4,1
0,49,0,10,5,1590,1100,4,7,0
1,31,0,10,5,2104,1344,4,5,0
1,23,1,10,5,1371,1284,4,5,0
1,101,3,10,5,1183,1413,4,5,0
1,33,0,10,5,1391,1342,4,5,0
1,65,1,10,5,2054,1876,4,5,0
0,49,0,10,5,1590,1100,4,7,0
1,75,0,10,5,1550,1496,4,4,0
0,20,1,10,5,1500,1544,4,5,0
1,49,0,10,5,1185,1438,4,5,0
1,84,1,10,5,1535,1413,4,5,0
1,37,0,10,5,1688,1603,4,8,0
1,59,0,10,5,1012,1222,4,5,0
1,81,0,10,7,1700,982,4,5,0
1,39,1,10,7,1621,1179,4,5,0
1,20,3,10,8,1156,1297,4,5,1
1,23,1,10,8,1101,1114,4,5,1
0,20,3,10,8,1245,1148,4,5,1
1,97,1,10,8,1909,1887,4,5,0
1,61,1,10,8,1833,1581,4,4,0
1,34,0,10,10,1455,1679,4,8,1
1,42,0,10,10,1269,1162,4,4,1
0,76,1,10,10,1382,1552,4,5,1
1,68,0,10,10,1047,1231,4,4,1
1,66,1,10,10,1709,2015,4,8,1
0,41,1,10,10,1834,1500,4,8,0
1,103,1,10,10,1943,1839,4,5,0
1,35,1,10,10,2177,1858,4,5,0
1,61,0,10,10,1439,1282,4,4,0
0,189,0,10,10,1550,1536,4,5,0
0,73,0,10,11,1653,1403,4,5,0
0,9,1,10,15,1805,1384,4,5,0
0,45,1,10,15,1868,1645,4,5,0
0,28,1,10,30,1371,1615,4,5,1
1,51,0,10,30,1500,1319,4,5,0
1,47,1,10,30,1953,1448,4,6,0
1,121,0,9,2,1093,1119,4,4,0
1,72,0,9,6,1159,1207,4,5,1
1,73,1,9,8,1870,1839,4,5,0
1,53,1,9,8,1860,1801,4,6,0
1,46,1,8,0,1478,1319,4,4,1
0,96,0,8,0,1267,1365,4,4,1
1,64,1,8,0,1372,1398,4,4,1
1,40,1,8,0,1382,1388,4,5,1
1,52,1,8,0,1251,1329,4,5,1
1,60,1,8,0,1353,1364,4,5,0
1,17,0,8,0,1445,1338,4,5,0
1,11,1,8,0,1071,1191,4,5,0
1,159,3,8,0,1954,1902,4,5,0
1,41,3,8,0,1696,1702,4,7,0
1,55,1,8,0,2192,1357,4,4,0
1,73,1,8,0,1432,1500,4,4,0
1,40,1,8,0,1504,1623,4,4,0
1,51,0,8,0,1497,1351,4,7,0
1,36,1,8,0,2134,2071,4,5,0
1,97,1,8,0,1489,1498,4,5,0
1,39,1,8,0,1356,1178,4,8,0
1,77,1,8,0,1797,1588,4,5,0
1,30,1,8,0,1518,1371,4,6,0
1,37,1,8,0,1177,1172,4,4,0
1,41,1,8,1,1667,1192,4,6,0
1,115,0,8,3,1196,1112,4,4,0
1,56,0,8,4,1742,1700,4,7,1
1,31,0,8,5,1155,1170,4,4,0
1,99,1,8,5,1853,1593,4,5,0
1,61,0,8,5,1391,1306,4,5,0
1,11,1,8,6,1463,1315,4,6,1
1,77,1,8,8,1558,1652,4,5,1
1,68,0,8,8,1184,1301,4,4,1
1,27,1,8,8,1329,1061,4,4,0
1,95,1,8,8,1591,1565,4,4,0
1,54,1,8,9,1604,1380,4,5,0
1,146,1,8,10,1950,1876,4,5,1
1,77,0,8,10,1689,1655,4,6,0
1,116,0,7,2,1509,1738,4,4,1
1,116,0,7,2,1509,1738,4,4,1
0,72,0,7,2,1381,1510,4,4,1
0,42,1,7,2,1289,1311,4,5,0
1,45,1,7,2,1853,1766,4,5,0
1,65,1,7,2,1760,1711,4,4,0
0,42,1,7,2,1289,1311,4,5,0
0,42,1,7,2,1289,1311,4,5,0
1,15,0,7,2,1648,1399,4,5,0
0,42,1,7,2,1289,1311,4,5,0
1,172,3,7,3,1372,1434,4,5,1
1,74,1,7,3,1549,1549,4,6,1
1,70,1,7,4,1581,1649,4,6,0
1,23,1,7,6,1645,1568,4,5,0
1,18,1,7,7,1400,1712,4,6,1
1,17,0,7,7,1709,1404,4,5,0
1,93,1,7,8,1398,1445,4,5,0
1,51,1,7,8,1686,1567,4,5,0
1,51,1,7,8,1686,1567,4,5,0
